log_fromip,country,province,city,mi,log_servicetype,isblock,pv
27.158.73.74,中国,福建省,三明市,20150624 15:16,/ws/transfer/aps/locate/,1,60
218.90.171.169,中国,江苏省,无锡市,20150624 15:16,/ws/transfer/aps/locate/,1,41
101.90.127.9,中国,上海市,上海市,20150624 15:16,/ws/transfer/traffic/radar/,,2
139.214.252.20,中国,吉林省,吉林市,20150624 15:16,/ws/transfer/traffic/radar/,,3
124.230.136.2,中国,湖南省,邵阳市,20150624 15:16,/ws/mapapi/poidetail/mps/,,1
139.214.252.20,中国,吉林省,吉林市,20150624 15:16,/ws/transfer/navigation/auto/,,1
111.177.75.235,中国,湖北省,襄樊市,20150624 15:16,/ws/transfer/aps/locate/,1,27
124.230.136.2,中国,湖南省,邵阳市,20150624 15:16,/ws/transfer/aps/locate/,1,60
14.16.184.115,中国,广东省,广州市,20150624 15:16,/ws/mapapi/geo/reversecode/,,66
112.96.170.150,中国,广东省,广州市,20150624 15:16,/ws/transfer/traffic/radar/,,1
124.230.136.2,中国,湖南省,邵阳市,20150624 15:16,/ws/mapapi/geo/reversecode/,,1
101.82.233.169,中国,上海市,上海市,20150624 15:16,/ws/transfer/aps/locate/,,45
211.138.116.35,中国,浙江省,杭州市,20150624 15:16,/ws/transfer/traffic/radar/,,1
14.16.184.115,中国,广东省,广州市,20150624 15:16,/ws/transfer/traffic/radar/,,2
58.100.27.87,中国,浙江省,杭州市,20150624 15:17,/ws/transfer/aps/locate/,,46
220.250.42.244,中国,福建省,福州市,20150624 15:17,/ws/transfer/aps/locate/,1,40
61.148.242.249,中国,北京市,北京市,20150624 15:17,/ws/transfer/traffic/radar/,,2
61.148.242.249,中国,北京市,北京市,20150624 15:17,/ws/mapapi/poi/info/,,1
101.90.252.164,中国,上海市,上海市,20150624 15:17,/ws/transfer/traffic/radar/,,1
101.90.127.9,中国,上海市,上海市,20150624 15:17,/ws/mapapi/realtimebus/linestation/,,1
112.96.170.150,中国,广东省,广州市,20150624 15:17,/ws/transfer/navigation/auto/,,1
139.214.252.20,中国,吉林省,吉林市,20150624 15:17,/ws/transfer/traffic/radar/,,3
101.90.252.164,中国,上海市,上海市,20150624 15:17,/ws/transfer/aps/locate/,,1
111.177.75.235,中国,湖北省,襄樊市,20150624 15:17,/ws/transfer/aps/locate/,1,23
27.158.73.74,中国,福建省,三明市,20150624 15:17,/ws/transfer/aps/locate/,1,60
112.96.170.150,中国,广东省,广州市,20150624 15:17,/ws/mapapi/geo/reversecode/,1,151
101.90.127.9,中国,上海市,上海市,20150624 15:17,/ws/transfer/traffic/radar/,,1
218.90.171.169,中国,江苏省,无锡市,20150624 15:17,/ws/transfer/aps/locate/,1,34
112.96.170.150,中国,广东省,广州市,20150624 15:17,/ws/transfer/traffic/radar/,,1
14.16.184.115,中国,广东省,广州市,20150624 15:17,/ws/transfer/aps/locate/,,1
139.214.252.20,中国,吉林省,吉林市,20150624 15:17,/ws/transfer/auth/clusterservice/messagehandle/,,36
211.138.116.35,中国,浙江省,杭州市,20150624 15:17,/ws/mapapi/poi/infolite/,,1
61.148.242.249,中国,北京市,北京市,20150624 15:17,/ws/mapapi/geo/reversecode/,,3
14.16.184.115,中国,广东省,广州市,20150624 15:17,/ws/transfer/traffic/radar/,,1
124.230.136.2,中国,湖南省,邵阳市,20150624 15:17,/ws/mapapi/geo/reversecode/,,1
124.230.136.2,中国,湖南省,邵阳市,20150624 15:17,/ws/transfer/aps/locate/,1,59
101.82.233.169,中国,上海市,上海市,20150624 15:17,/ws/transfer/aps/locate/,,43
14.16.184.115,中国,广东省,广州市,20150624 15:17,/ws/mapapi/geo/reversecode/,,55
112.97.38.6,中国,广东省,深圳市,20150624 15:17,/ws/transfer/traffic/radar/,,1
58.100.27.87,中国,浙江省,杭州市,20150624 15:18,/ws/transfer/aps/locate/,,46
220.250.42.244,中国,福建省,福州市,20150624 15:18,/ws/transfer/aps/locate/,1,40
61.148.242.249,中国,北京市,北京市,20150624 15:18,/ws/transfer/traffic/radar/,,2
112.97.30.159,中国,广东省,深圳市,20150624 15:18,/ws/transfer/aps/locate/,,1
